timestamp,y_true,y_pred,risk_score,warning_level_raw,warning_level,event_flag,Velocity,Acceleration,pred_increment
2018-05-05 12:13:00,215.1133,213.34872954545477,0.7194059992328992,3,3,0,2.302,-1.4631428571428577,0.5374295454547848
2018-05-05 12:20:00,217.3834,216.63935681818197,0.7197089097070806,3,3,0,2.2701,-0.2734285714285737,1.5260568181819565
2018-05-05 12:27:00,219.4489,219.77654090909115,0.7710804491500117,3,3,0,2.0655,-1.753714285714283,2.3931409090911586
2018-05-05 12:34:00,221.5144,222.56851818181846,0.9089653727445323,3,3,0,2.0655,0.0,3.1196181818184527
2018-05-05 12:41:00,223.6243,224.93977954545483,1.0,3,3,0,2.1099,0.3805714285714285,3.425379545454831
2018-05-05 12:48:00,225.7463,226.9385954545458,1.0,3,3,0,2.122,0.1037142857142838,3.3142954545457997
2018-05-05 12:55:00,228.0568,228.6280590909092,1.0,3,3,0,2.3105,1.6157142857142885,2.8817590909092132
2018-05-05 13:02:00,230.609,230.24168863636385,1.0,3,3,0,2.5522,2.071714285714284,2.184888636363837
2018-05-05 13:09:00,233.125,232.3146704545458,1.0,3,3,0,2.5159,-0.31114285714285905,1.705670454545782
2018-05-05 13:16:00,235.2735,235.00844090909106,0.9652974023505706,3,3,0,2.1485,-3.1491428571428566,1.883440909091064
2018-05-05 13:23:00,237.422,237.59945454545482,0.9631346345872447,3,3,0,2.1485,0.0,2.325954545454806
2018-05-05 13:30:00,239.7081,239.9818272727276,0.9979656927315429,3,3,0,2.2861,1.1794285714285708,2.5598272727276026
2018-05-05 13:37:00,242.0422,242.28413181818232,1.0,3,3,0,2.3341,0.4114285714285718,2.576031818182315
2018-05-05 13:44:00,244.2629,244.55704772727304,1.0,3,3,0,2.2206,-0.9728571428571404,2.514847727273036
2018-05-05 13:51:00,246.3084,246.68894090909106,1.0,3,3,0,2.0456,-1.5000000000000022,2.426040909091057
2018-05-05 13:58:00,248.3635,248.64533863636385,0.9988468763175418,3,3,0,2.0551,0.08142857142857197,2.33693863636384
2018-05-05 14:05:00,250.6205,250.5340545454548,0.9793295975587683,3,3,0,2.2571,1.731428571428571,2.17055454545482
2018-05-05 14:12:00,252.8776,252.58240909090938,0.9482657894493494,3,3,0,2.2571,0.0,1.961909090909387
2018-05-05 14:19:00,255.0869,254.81414318181854,0.9234873292279978,3,3,0,2.2092,-0.41057142857142714,1.9365431818185357
2018-05-05 14:26:00,257.2753,257.1362409090913,0.9594061772930567,3,3,0,2.1884,-0.1782857142857137,2.0493409090913133
2018-05-05 14:33:00,259.1708,259.4182386363641,0.9049164460788217,3,3,0,1.8955,-2.51057142857143,2.1429386363640788
2018-05-05 14:40:00,260.5184,261.3934886363639,0.8670332422658227,3,3,0,1.3476,-4.696285714285715,2.2226886363638982
2018-05-05 14:47:00,261.866,262.8354318181821,0.8265638742727586,3,3,0,1.3476,0.0,2.3170318181821017
2018-05-05 14:54:00,263.607,263.97448636363663,0.7925455795250523,3,3,1,1.741,3.3720000000000017,2.1084863636366435
