timestamp,blast_count,total_charge_kg,mean_charge_kg,max_ppv_est_mm_s,disturbance_index,blast_count_6h,charge_24h_kg
2024-06-27 20:00:00,0.0,0.0,0.0,0.0,2.2615,2.0,1006.5999999999999
2024-06-27 21:00:00,0.0,0.0,0.0,0.0,1.9143,0.0,1006.5999999999999
2024-06-27 22:00:00,0.0,0.0,0.0,0.0,1.6204,0.0,1006.5999999999999
2024-06-27 23:00:00,0.0,0.0,0.0,0.0,1.3717,0.0,1006.5999999999999
2024-06-28 00:00:00,0.0,0.0,0.0,0.0,1.1611,0.0,1006.5999999999999
2024-06-28 01:00:00,0.0,0.0,0.0,0.0,0.9828,0.0,1006.5999999999999
2024-06-28 02:00:00,0.0,0.0,0.0,0.0,0.832,0.0,1006.5999999999999
2024-06-28 03:00:00,0.0,0.0,0.0,0.0,0.7042,0.0,1006.5999999999999
2024-06-28 04:00:00,0.0,0.0,0.0,0.0,0.5961,0.0,1006.5999999999999
2024-06-28 05:00:00,0.0,0.0,0.0,0.0,0.5046,0.0,1006.5999999999999
2024-06-28 06:00:00,0.0,0.0,0.0,0.0,0.4271,0.0,1006.5999999999999
2024-06-28 07:00:00,0.0,0.0,0.0,0.0,0.3616,0.0,1006.5999999999999
2024-06-28 08:00:00,0.0,0.0,0.0,0.0,0.3061,0.0,1006.5999999999999
2024-06-28 09:00:00,0.0,0.0,0.0,0.0,0.2591,0.0,1006.5999999999999
2024-06-28 10:00:00,0.0,0.0,0.0,0.0,0.2193,0.0,1006.5999999999999
2024-06-28 11:00:00,0.0,0.0,0.0,0.0,0.1856,0.0,1006.5999999999999
2024-06-28 12:00:00,0.0,0.0,0.0,0.0,0.1571,0.0,1006.5999999999999
2024-06-28 13:00:00,0.0,0.0,0.0,0.0,0.133,0.0,1006.5999999999999
2024-06-28 14:00:00,1.0,365.6,365.6,9.68,1.9946,1.0,1372.1999999999998
2024-06-28 15:00:00,1.0,353.2,353.2,15.25,4.0964,2.0,718.8
2024-06-28 16:00:00,0.0,0.0,0.0,0.0,3.4675,2.0,718.8
2024-06-28 17:00:00,0.0,0.0,0.0,0.0,2.9352,2.0,718.8
2024-06-28 18:00:00,0.0,0.0,0.0,0.0,2.4846,2.0,718.8
2024-06-28 19:00:00,0.0,0.0,0.0,0.0,2.1032,2.0,718.8
2024-06-28 20:00:00,0.0,0.0,0.0,0.0,1.7803,1.0,718.8
2024-06-28 21:00:00,0.0,0.0,0.0,0.0,1.507,0.0,718.8
2024-06-28 22:00:00,0.0,0.0,0.0,0.0,1.2756,0.0,718.8
2024-06-28 23:00:00,0.0,0.0,0.0,0.0,1.0798,0.0,718.8
2024-06-29 00:00:00,0.0,0.0,0.0,0.0,0.914,0.0,718.8
2024-06-29 01:00:00,0.0,0.0,0.0,0.0,0.7737,0.0,718.8
2024-06-29 02:00:00,0.0,0.0,0.0,0.0,0.6549,0.0,718.8
2024-06-29 03:00:00,0.0,0.0,0.0,0.0,0.5544,0.0,718.8
2024-06-29 04:00:00,0.0,0.0,0.0,0.0,0.4693,0.0,718.8
2024-06-29 05:00:00,0.0,0.0,0.0,0.0,0.3972,0.0,718.8
2024-06-29 06:00:00,0.0,0.0,0.0,0.0,0.3363,0.0,718.8
2024-06-29 07:00:00,0.0,0.0,0.0,0.0,0.2846,0.0,718.8
2024-06-29 08:00:00,0.0,0.0,0.0,0.0,0.2409,0.0,718.8
2024-06-29 09:00:00,0.0,0.0,0.0,0.0,0.2039,0.0,718.8
2024-06-29 10:00:00,0.0,0.0,0.0,0.0,0.1726,0.0,718.8
2024-06-29 11:00:00,1.0,452.3,452.3,18.61,3.1379,1.0,1171.1
2024-06-29 12:00:00,0.0,0.0,0.0,0.0,2.6562,1.0,1171.1
2024-06-29 13:00:00,0.0,0.0,0.0,0.0,2.2484,1.0,1171.1
2024-06-29 14:00:00,0.0,0.0,0.0,0.0,1.9032,1.0,805.5
2024-06-29 15:00:00,0.0,0.0,0.0,0.0,1.611,1.0,452.3
2024-06-29 16:00:00,0.0,0.0,0.0,0.0,1.3637,1.0,452.3
2024-06-29 17:00:00,0.0,0.0,0.0,0.0,1.1544,0.0,452.3
2024-06-29 18:00:00,0.0,0.0,0.0,0.0,0.9771,0.0,452.3
2024-06-29 19:00:00,0.0,0.0,0.0,0.0,0.8271,0.0,452.3
2024-06-29 20:00:00,0.0,0.0,0.0,0.0,0.7002,0.0,452.3
2024-06-29 21:00:00,0.0,0.0,0.0,0.0,0.5927,0.0,452.3
2024-06-29 22:00:00,0.0,0.0,0.0,0.0,0.5017,0.0,452.3
2024-06-29 23:00:00,0.0,0.0,0.0,0.0,0.4247,0.0,452.3
2024-06-30 00:00:00,0.0,0.0,0.0,0.0,0.3595,0.0,452.3
2024-06-30 01:00:00,0.0,0.0,0.0,0.0,0.3043,0.0,452.3
2024-06-30 02:00:00,0.0,0.0,0.0,0.0,0.2576,0.0,452.3
2024-06-30 03:00:00,0.0,0.0,0.0,0.0,0.218,0.0,452.3
2024-06-30 04:00:00,0.0,0.0,0.0,0.0,0.1846,0.0,452.3
2024-06-30 05:00:00,0.0,0.0,0.0,0.0,0.1562,0.0,452.3
2024-06-30 06:00:00,0.0,0.0,0.0,0.0,0.1322,0.0,452.3
2024-06-30 07:00:00,0.0,0.0,0.0,0.0,0.1119,0.0,452.3
2024-06-30 08:00:00,0.0,0.0,0.0,0.0,0.0948,0.0,452.3
2024-06-30 09:00:00,0.0,0.0,0.0,0.0,0.0802,0.0,452.3
2024-06-30 10:00:00,0.0,0.0,0.0,0.0,0.0679,0.0,452.3
2024-06-30 11:00:00,0.0,0.0,0.0,0.0,0.0575,0.0,0.0
2024-06-30 12:00:00,0.0,0.0,0.0,0.0,0.0486,0.0,0.0
2024-06-30 13:00:00,0.0,0.0,0.0,0.0,0.0412,0.0,0.0
2024-06-30 14:00:00,0.0,0.0,0.0,0.0,0.0349,0.0,0.0
2024-06-30 15:00:00,0.0,0.0,0.0,0.0,0.0295,0.0,0.0
2024-06-30 16:00:00,0.0,0.0,0.0,0.0,0.025,0.0,0.0
2024-06-30 17:00:00,0.0,0.0,0.0,0.0,0.0211,0.0,0.0
2024-06-30 18:00:00,0.0,0.0,0.0,0.0,0.0179,0.0,0.0
2024-06-30 19:00:00,0.0,0.0,0.0,0.0,0.0151,0.0,0.0
2024-06-30 20:00:00,0.0,0.0,0.0,0.0,0.0128,0.0,0.0
2024-06-30 21:00:00,0.0,0.0,0.0,0.0,0.0109,0.0,0.0
2024-06-30 22:00:00,0.0,0.0,0.0,0.0,0.0092,0.0,0.0
2024-06-30 23:00:00,0.0,0.0,0.0,0.0,0.0078,0.0,0.0
